Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0,0.0,10.17876,12.47142,-3.9024,34.56
-10,0,0.0,9.9999,12.14622,-3.9024,34.56
-10,0,0.0,10.09746,12.14622,-3.77232,35.46
-9.7,0,0.0,9.756,12.195,-3.85362,37.08
-9.6,0,0.0,10.1625,12.16248,-3.9024,35.46
-9.5,0,0.0,9.9186,12.1137,-3.86988,36.0
-9.4,0,0.0,9.96738,11.96736,-3.88614,36.18
-9.2,0,0.0,10.17876,11.999880000000001,-3.88614,35.46
-8.9,0,0.0,9.756,11.98362,-3.78858,35.28
-8.8,0,0.0,10.09746,11.8698,-3.9024,36.54
-8.8,0,0.0,10.21128,12.14622,-3.80484,34.199999999999996
-8.7,0,0.0,9.93486,12.1137,-3.88614,36.72
-8.5,0,0.0,9.96738,12.14622,-3.72354,35.64
-8.5,0,0.0,9.98364,12.195,-3.80484,36.54
-8.4,0,0.0,9.78852,11.88606,-3.9024,35.82
-8.3,0,0.0,9.85356,11.80476,-3.9024,36.54
-8.1,0,0.0,10.19502,11.80476,-3.9024,35.82
-8.1,0,0.0,9.9999,11.83728,-3.72354,36.0
-8.1,0,0.0,10.01616,12.0324,-3.9024,37.26
-7.7,0,0.0,9.88608,12.1137,-3.86988,36.72
-7.6,0,0.0,10.12998,11.98362,-3.9024,34.74
-7.6,0,0.0,10.03242,12.06492,-3.86988,35.82
-7.3,0,0.0,9.77226,12.08118,-3.85362,37.08
-7.3,0,0.0,10.0812,11.82102,-3.86988,35.46
-7.2,0,0.0,10.0812,12.06492,-3.9024,37.26
-7.1,0,0.0,9.98364,12.17874,-3.9024,34.92
-7.1,0,0.0,9.9999,12.14622,-3.70728,35.28
-7.0,0,0.0,10.12998,12.01614,-3.9024,36.0
-6.9,0,0.0,10.048680000000001,12.1137,-3.5772,35.64
-6.9,0,0.0,9.96738,11.8698,-3.9024,35.46
-6.7,0,0.0,10.17876,12.16248,-3.9024,34.92
-6.5,0,0.0,10.12998,11.8698,-3.9024,35.64
-6.5,0,0.0,10.14624,11.9511,-3.88614,36.18
-6.3,0,0.0,10.09746,12.14622,-3.86988,37.8
-6.2,0,0.0,10.0812,12.04866,-3.9024,35.28
-6.2,0,0.0,10.09746,11.88606,-3.9024,36.36
-6.0,0,0.0,10.048680000000001,11.88606,-3.72354,37.08
-6.0,0,0.0,10.12998,11.999880000000001,-3.9024,36.9
-5.8,0,0.0,10.06494,11.90232,-3.85362,36.54
-5.6,0,0.0,9.69096,11.90232,-3.77232,37.26
-5.5,0,0.0,10.19502,12.22752,-3.9024,37.26
-5.5,0,0.0,10.14624,12.12996,-3.9024,37.08
-5.5,0,0.0,10.03242,11.69094,-3.9024,36.0
-5.1,0,0.0,10.12998,11.9511,-3.8211,34.56
-5.0,0,0.0,9.96738,11.77224,-3.70728,36.36
-5.0,0,0.0,10.12998,12.14622,-3.9024,37.44
-5.0,0,0.0,9.98364,11.93484,-3.77232,36.18
-5.0,0,0.0,9.8373,12.22752,-3.9024,35.82
-4.8,0,0.0,10.03242,12.14622,-3.9024,36.18
-4.7,0,0.0,9.82104,12.0324,-3.86988,34.379999999999995
-4.7,0,0.0,9.9186,12.17874,-3.75606,33.3
-4.5,0,0.0,10.0812,12.06492,-3.67476,32.76
-4.4,0,0.0,9.96738,12.195,-3.75606,35.46
-4.4,0,0.0,10.0812,12.26004,-3.51216,36.72
-4.1,0,0.0,9.86982,12.04866,-3.9024,36.0
-4.0,0,0.0,9.44706,12.22752,-3.7398000000000002,36.54
-4.0,0,0.0,10.09746,12.01614,-3.8211,36.54
-3.8,0,0.0,10.1625,11.85354,-3.9024,36.0
