Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0,0,10.292580000000001,12.6015,62.63352,37.26
-10,0,0,10.26006,12.42264,-3.9024,39.059999999999995
-9.5,0,0,10.22754,12.16248,62.6823,38.16
-9.3,0,0,10.26006,12.56898,62.66604,34.74
-9.3,0,0,10.17876,12.22752,62.6823,36.18
-9.2,0,0,10.17876,12.47142,62.6823,39.059999999999995
-9.2,0,0,10.14624,12.195,62.5197,36.54
-9.1,0,0,10.292580000000001,12.56898,62.64978,36.54
-8.9,0,0,10.19502,12.53646,62.38962,37.62
-8.8,0,0,10.35762,12.34134,62.64978,38.699999999999996
-8.7,0,0,10.34136,12.5202,62.64978,35.82
-8.6,0,0,10.26006,12.42264,62.64978,37.98
-8.6,0,0,10.26006,12.42264,62.61726,38.519999999999996
-8.5,0,0,10.17876,12.66654,62.64978,37.44
-8.5,0,0,10.2438,12.4389,-3.9024,35.1
-8.4,0,0,10.06494,12.42264,-3.77232,34.56
-8.4,0,0,10.06494,12.22752,-3.9024,37.8
-8.3,0,0,10.17876,12.487680000000001,62.66604,37.62
-8.2,0,0,10.37388,12.3576,62.55222,34.92
-8.1,0,0,10.39014,12.17874,62.21076,37.26
-8.0,0,0,10.048680000000001,12.5202,-3.9024,36.9
-7.7,0,0,10.17876,12.2763,-3.9024,35.82
-7.7,0,0,10.292580000000001,12.30882,-3.9024,34.56
-7.5,0,0,10.21128,12.29256,-3.75606,37.08
-7.4,0,0,10.1625,12.195,-3.9024,37.08
-7.2,0,0,10.22754,12.6015,-3.9024,37.98
-7.0,0,0,10.19502,12.55272,-3.9024,37.62
-6.9,0,0,10.048680000000001,12.40638,-3.72354,37.98
-6.8,0,0,10.30884,12.29256,-3.83736,34.92
-6.7,0,0,10.45518,12.487680000000001,-3.60972,37.44
-6.7,0,0,10.0812,12.37386,-3.85362,38.339999999999996
-6.6,0,0,10.1625,12.30882,-3.85362,38.879999999999995
-6.5,0,0,10.19502,12.58524,-3.64224,37.62
-6.5,0,0,10.0812,12.40638,-3.9024,36.0
-6.3,0,0,10.34136,12.45516,-3.75606,38.339999999999996
-6.2,0,0,10.30884,12.29256,-3.9024,36.36
-6.1,0,0,10.34136,12.55272,-3.72354,36.9
-5.8,0,0,10.27632,12.42264,-3.72354,37.8
-5.7,0,0,10.26006,12.21126,-3.85362,36.0
-5.7,0,0,10.292580000000001,12.47142,-3.70728,38.519999999999996
-5.6,0,0,9.98364,12.55272,-3.77232,35.82
-5.5,0,0,10.34136,12.53646,-3.9024,36.0
-5.5,0,0,10.22754,12.30882,-3.78858,35.64
-5.3,0,0,10.30884,12.42264,-3.9024,36.36
-5.3,0,0,10.12998,12.3576,-3.88614,34.56
-5.2,0,0,10.11372,12.2763,-3.80484,38.519999999999996
-5.0,0,0,10.19502,12.39012,-3.85362,38.339999999999996
-4.6,0,0,10.21128,12.40638,-3.7398000000000002,39.059999999999995
-4.6,0,0,10.21128,12.42264,-3.9024,38.339999999999996
-4.6,0,0,10.17876,12.3576,-3.9024,36.18
-4.3,0,0,10.09746,12.37386,-3.9024,37.26
-4.1,0,0,10.19502,12.61776,-3.9024,35.64
-4.1,0,0,10.1625,12.3576,-3.86988,38.339999999999996
-4.0,0,0,10.37388,12.50394,-3.9024,36.0
-4.0,0,0,10.14624,12.50394,-3.9024,36.18
-4.0,0,0,10.37388,12.47142,-3.9024,38.519999999999996
-4.0,0,0,10.17876,12.3576,-3.9024,37.44
-4.0,0,0,10.21128,13.95108,62.50344,36.72
-4.0,0,0,10.30884,12.45516,62.48718,38.339999999999996
-4.0,0,0,10.22754,12.47142,62.66604,36.0
-4.0,0,0,10.4064,12.6828,62.42214,35.82
-4.0,0,0,10.2438,12.58524,62.61726,35.82
-4.0,0,0,10.01616,12.37386,29.65824,34.199999999999996
