Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0,0,10.14624,12.2763,-3.67476,36.36
-10,0,0,10.34136,12.29256,-3.9024,34.92
-10,0,0,10.19502,12.26004,-3.9024,35.64
-9.6,0,0,10.22754,12.22752,-3.9024,36.0
-9.5,0,0,9.88608,12.09744,-3.9024,36.18
-9.2,0,0,9.9186,11.98362,-3.83736,36.36
-9.2,0,0,10.14624,12.06492,-3.9024,35.46
-9.1,0,0,10.048680000000001,12.0324,-3.72354,35.46
-8.9,0,0,10.09746,11.88606,-3.80484,37.26
-8.9,0,0,9.90234,12.01614,-3.88614,36.72
-8.8,0,0,9.98364,12.09744,-3.9024,37.26
-8.6,0,0,9.36576,12.22752,-3.85362,35.64
-8.6,0,0,10.0812,12.04866,-3.9024,37.8
-8.6,0,0,10.0812,11.44704,-3.9024,36.9
-8.4,0,0,10.048680000000001,12.29256,-3.72354,36.18
-8.2,0,0,9.98364,11.999880000000001,-3.9024,32.76
-8.1,0,0,10.19502,12.32508,-3.9024,32.94
-8.1,0,0,9.77226,12.34134,-3.67476,35.28
-8.0,0,0,9.804780000000001,12.34134,-3.80484,35.28
-7.9,0,0,9.88608,11.7072,-3.60972,36.18
-7.7,0,0,10.19502,11.69094,-3.9024,37.26
-7.7,0,0,10.09746,12.22752,-3.9024,36.72
-7.5,0,0,10.1625,12.21126,-3.9024,34.92
-7.5,0,0,9.72348,11.999880000000001,-3.9024,35.46
-7.5,0,0,10.1625,12.21126,-3.85362,37.08
-7.4,0,0,10.01616,12.47142,-3.8211,36.18
-7.4,0,0,9.95112,11.6259,-3.83736,34.199999999999996
-7.3,0,0,9.9999,12.1137,-3.64224,36.36
-7.1,0,0,10.09746,12.22752,-3.85362,36.36
-7.0,0,0,9.98364,12.21126,-3.7398000000000002,37.08
-6.9,0,0,9.93486,12.08118,-3.75606,35.64
-6.8,0,0,10.0812,12.21126,-3.80484,35.64
-6.7,0,0,9.82104,12.3576,-3.7398000000000002,34.56
-6.6,0,0,10.1625,12.14622,-3.7398000000000002,35.1
-6.3,0,0,10.26006,12.32508,-3.64224,35.1
-6.1,0,0,10.01616,12.21126,-3.9024,35.46
-6.1,0,0,9.98364,12.2763,-3.7398000000000002,36.72
-6.1,0,0,9.93486,11.96736,-3.77232,33.48
-6.0,0,0,9.96738,12.3576,-3.9024,34.56
-5.9,0,0,9.9186,11.77224,-3.75606,37.44
-5.8,0,0,10.35762,12.34134,-3.7398000000000002,35.28
-5.8,0,0,9.93486,12.243780000000001,-3.77232,36.0
-5.7,0,0,10.26006,12.29256,-3.8211,37.08
-5.5,0,0,10.21128,12.30882,-3.9024,34.92
-5.4,0,0,10.01616,12.08118,-3.8211,36.72
-5.4,0,0,10.14624,11.8698,-3.69102,35.82
-5.3,0,0,10.12998,12.01614,-3.67476,36.9
-5.1,0,0,9.72348,11.90232,-3.9024,36.72
-5.0,0,0,9.93486,12.26004,-3.9024,35.1
-4.9,0,0,10.06494,12.22752,-3.9024,34.019999999999996
-4.9,0,0,10.1625,12.12996,-3.67476,34.019999999999996
-4.7,0,0,9.9999,12.26004,-3.85362,34.92
-4.7,0,0,10.2438,12.21126,-3.7398000000000002,36.18
-4.5,0,0,9.72348,12.39012,-3.85362,36.72
-4.5,0,0,10.26006,12.14622,-3.9024,36.0
-4.1,0,0,10.2438,12.14622,-3.88614,36.9
-4.1,0,0,10.26006,12.01614,-3.64224,35.64
-4.0,0,0,10.21128,12.01614,-3.9024,36.54
-3.7,0,0,9.5121,12.01614,-3.9024,35.64
-3.7,0,0,10.17876,12.17874,-3.9024,35.64
-3.6,0,0,10.12998,12.195,-3.9024,35.1
-3.5,0,0,9.90234,11.90232,-3.9024,33.839999999999996
-3.5,0,0,9.9999,12.1137,-3.62598,34.56
-3.3,0,0,9.38202,12.21126,-3.9024,37.8
-3.2,0,0,9.77226,12.21126,-3.72354,37.62
-3.2,0,0,10.06494,12.08118,-3.9024,36.54
-3.0,0,0,10.03242,12.29256,-3.9024,34.92
-3.0,0,0,10.03242,12.30882,-3.77232,35.82
-2.8,0,0,9.47958,11.88606,-3.9024,36.54
-2.8,0,0,10.03242,12.30882,-3.9024,35.1
-2.8,0,0,9.78852,12.2763,-3.64224,37.26
-2.5,0,0,10.048680000000001,12.21126,-3.80484,36.54
-2.5,0,0,10.03242,11.64216,-3.78858,37.26
-2.4,0,0,10.048680000000001,12.21126,-3.9024,36.0
-2.4,0,0,10.292580000000001,12.243780000000001,-3.64224,37.8
-2.3,0,0,9.93486,11.88606,-3.70728,35.64
-2.0,0,0,9.86982,11.88606,-3.78858,35.46
-2.0,0,0,9.9186,12.08118,-3.70728,36.54
-2.0,0,0,9.95112,12.01614,-3.9024,36.9
-1.7,0,0,10.0812,12.30882,-3.70728,35.64
-1.7,0,0,10.14624,12.26004,-3.64224,35.28
-1.7,0,0,9.62592,12.21126,-3.9024,34.74
-1.5,0,0,10.11372,12.29256,-3.9024,34.56
-1.5,0,0,10.11372,12.34134,-3.80484,35.82
-1.4,0,0,10.06494,12.30882,-3.9024,36.0
-1.3,0,0,10.30884,12.21126,-3.9024,35.64
-1.1,0,0,10.06494,12.1137,-3.86988,36.18
-1.1,0,0,10.17876,12.3576,-3.83736,36.54
-0.8,0,0,9.86982,12.243780000000001,-3.86988,36.9
-0.8,0,0,10.17876,11.88606,-3.69102,35.46
-0.7,0,0,9.96738,12.01614,-3.86988,36.18
-0.6,0,0,9.77226,12.243780000000001,-3.9024,35.28
-0.5,0,0,9.36576,12.42264,-3.67476,35.28
-0.5,0,0,10.2438,12.4389,-3.83736,34.92
-0.4,0,0,10.17876,12.2763,-3.9024,34.92
-0.4,0,0,10.048680000000001,12.37386,-3.85362,35.46
-0.3,0,0,9.756,12.06492,-3.9024,36.0
-0.3,0,0,10.12998,11.73972,-3.83736,35.1
-0.1,0,0,10.37388,12.14622,-3.9024,36.36
0.0,0,0,10.06494,12.195,-3.83736,36.18
0.2,0,0,9.98364,12.32508,-3.67476,36.72
0.2,0,0,10.01616,11.9511,-3.83736,35.46
