Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0,0.0,9.88608,12.16248,-3.60972,35.1
-10,0,0.0,9.96738,12.1137,-3.67476,33.12
-10,0,0.0,10.1625,12.14622,-3.9024,35.82
-9.7,0,0.0,9.93486,11.85354,-3.9024,30.959999999999997
-9.6,0,0.0,9.9186,12.01614,-3.9024,34.379999999999995
-9.4,0,0.0,9.85356,11.999880000000001,-3.9024,32.58
-9.3,0,0.0,10.01616,12.04866,-3.9024,35.64
-9.2,0,0.0,10.0812,11.98362,-3.77232,33.12
-9.2,0,0.0,9.90234,11.77224,-3.9024,33.3
-9.1,0,0.0,10.06494,12.16248,-3.88614,33.3
-8.9,0,0.0,9.64218,11.90232,-3.9024,35.64
-8.9,0,0.0,9.85356,11.41452,-3.9024,32.94
-8.9,0,0.0,9.46332,11.56086,-3.60972,35.28
-8.6,0,0.0,9.98364,11.999880000000001,-3.85362,32.4
-8.5,0,0.0,9.8373,11.88606,-3.85362,34.019999999999996
-8.3,0,0.0,10.01616,12.08118,-3.80484,33.839999999999996
-8.2,0,0.0,9.88608,12.04866,-3.9024,34.019999999999996
-8.1,0,0.0,9.6747,11.91858,-3.78858,32.94
-8.0,0,0.0,9.77226,12.06492,-3.80484,31.68
-8.0,0,0.0,9.8373,11.59338,-3.9024,32.76
-7.8,0,0.0,10.06494,12.09744,-3.9024,34.019999999999996
-7.8,0,0.0,9.77226,11.39826,-3.86988,32.4
-7.7,0,0.0,9.36576,12.22752,-3.88614,34.379999999999995
-7.5,0,0.0,10.048680000000001,11.82102,-3.80484,35.46
-7.4,0,0.0,10.2438,12.01614,-3.8211,33.66
-7.3,0,0.0,9.95112,11.59338,-3.85362,33.48
-7.2,0,0.0,9.70722,11.88606,-3.80484,32.58
-7.2,0,0.0,9.95112,12.0324,-3.72354,34.74
-7.0,0,0.0,10.09746,11.49582,-3.88614,34.56
-6.8,0,0.0,9.72348,12.01614,-3.8211,32.76
-6.8,0,0.0,10.17876,12.0324,-3.9024,32.94
-6.6,0,0.0,10.06494,12.0324,-3.86988,33.48
-6.6,0,0.0,9.96738,11.82102,-3.69102,34.199999999999996
-6.5,0,0.0,9.60966,11.9511,-3.86988,34.019999999999996
