Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0,0.0,10.3251,12.17874,-3.9024,36.0
-10,0,0.0,10.2438,12.243780000000001,-3.64224,34.92
-10,0,0.0,10.19502,12.39012,-3.9024,35.1
-9.6,0,0.0,9.86982,11.69094,-3.64224,34.56
-9.4,0,0.0,10.09746,12.1137,-3.9024,35.82
-9.4,0,0.0,9.3495,12.09744,-3.9024,33.839999999999996
-9.4,0,0.0,9.98364,12.1137,-3.9024,33.839999999999996
-9.3,0,0.0,10.09746,12.08118,-3.88614,34.92
-9.0,0,0.0,10.19502,12.1137,-3.9024,35.28
-8.9,0,0.0,10.12998,11.67468,-3.62598,35.1
-8.8,0,0.0,10.27632,11.9511,-3.9024,35.28
-8.7,0,0.0,10.21128,11.85354,-3.9024,35.64
-8.6,0,0.0,10.17876,12.06492,-3.9024,36.72
-8.6,0,0.0,10.21128,12.17874,-3.83736,35.46
-8.5,0,0.0,10.03242,12.14622,-3.7398000000000002,33.839999999999996
-8.4,0,0.0,9.98364,12.12996,-3.9024,33.3
-8.4,0,0.0,10.03242,11.8698,-3.9024,36.9
-8.3,0,0.0,9.88608,11.65842,-3.9024,36.54
-8.1,0,0.0,10.19502,12.12996,-3.85362,35.82
-7.7,0,0.0,10.26006,12.17874,-3.9024,35.82
-7.7,0,0.0,9.95112,12.22752,-3.9024,35.28
-7.5,0,0.0,9.5934,11.8698,-3.86988,35.64
-7.5,0,0.0,10.27632,12.3576,-3.9024,35.82
-7.5,0,0.0,10.22754,11.72346,-3.80484,36.0
-7.2,0,0.0,10.30884,12.12996,-3.7398000000000002,35.46
-7.1,0,0.0,9.9999,12.2763,-3.72354,35.1
-7.1,0,0.0,10.21128,11.69094,-3.9024,34.92
-7.1,0,0.0,9.98364,12.08118,-3.9024,36.36
-6.9,0,0.0,10.0812,12.22752,-3.70728,36.0
-6.8,0,0.0,10.3251,12.01614,-3.9024,35.82
-6.8,0,0.0,10.17876,12.12996,-3.60972,34.56
-6.6,0,0.0,10.03242,12.14622,-3.9024,35.64
-6.5,0,0.0,9.9999,12.21126,-3.83736,34.92
-6.3,0,0.0,10.292580000000001,12.12996,-3.70728,36.72
-6.3,0,0.0,10.03242,11.91858,-3.9024,35.28
-5.9,0,0.0,10.14624,12.4389,-3.85362,35.64
-5.9,0,0.0,10.19502,12.17874,-3.9024,35.28
-5.7,0,0.0,9.90234,12.243780000000001,-3.83736,37.62
-5.5,0,0.0,9.98364,11.85354,-3.9024,34.379999999999995
-5.5,0,0.0,9.5934,11.67468,-3.77232,36.72
-5.4,0,0.0,10.30884,12.21126,-3.86988,33.66
-5.4,0,0.0,10.03242,11.57712,-3.77232,35.28
-5.4,0,0.0,9.64218,12.1137,-3.9024,36.18
-5.2,0,0.0,10.09746,11.64216,-3.75606,35.46
-5.2,0,0.0,10.09746,12.09744,-3.67476,35.1
-5.0,0,0.0,9.804780000000001,12.01614,-3.9024,37.26
-5.0,0,0.0,10.22754,11.90232,-3.86988,36.18
-4.8,0,0.0,10.39014,12.08118,-3.83736,35.1
-4.6,0,0.0,10.048680000000001,12.2763,-3.77232,35.28
-4.6,0,0.0,10.11372,11.9511,-3.83736,35.64
-4.6,0,0.0,10.2438,12.2763,-3.60972,36.72
-4.4,0,0.0,10.19502,12.0324,-3.9024,36.72
-4.3,0,0.0,9.82104,11.60964,-3.83736,37.62
-4.2,0,0.0,10.2438,12.01614,-3.83736,34.92
-4.1,0,0.0,10.0812,12.26004,-3.9024,36.0
-4.1,0,0.0,9.93486,12.17874,-3.9024,37.62
-4.1,0,0.0,10.0812,12.16248,-3.9024,34.74
-3.9,0,0.0,9.96738,12.16248,-3.75606,36.9
-3.8,0,0.0,10.12998,12.4389,-3.59346,36.9
-3.6,0,0.0,9.41454,11.98362,-3.83736,36.18
-3.6,0,0.0,9.9186,12.243780000000001,-3.83736,36.0
-3.4,0,0.0,10.03242,11.90232,-3.9024,36.18
-3.3,0,0.0,10.1625,11.755980000000001,-3.77232,36.72
-3.3,0,0.0,10.14624,11.82102,-3.88614,37.44
-3.0,0,0.0,10.1625,12.40638,-3.9024,36.9
-3.0,0,0.0,10.37388,12.0324,-3.75606,34.019999999999996
-3.0,0,0.0,9.9999,12.17874,-3.77232,35.28
-2.8,0,0.0,9.72348,12.12996,-3.77232,37.44
-2.8,0,0.0,10.048680000000001,11.69094,-3.9024,35.82
-2.8,0,0.0,9.85356,11.69094,-3.9024,34.379999999999995
-2.5,0,0.0,9.95112,12.243780000000001,-3.83736,37.44
-2.5,0,0.0,10.11372,11.93484,-3.9024,36.54
-2.5,0,0.0,10.0812,12.08118,-3.9024,35.46
-2.5,0,0.0,9.52836,12.1137,-3.83736,36.9
-2.3,0,0.0,10.12998,12.3576,-3.9024,36.0
-2.3,0,0.0,10.03242,12.2763,-3.8211,36.18
-2.3,0,0.0,10.11372,12.22752,-3.8211,36.0
-2.1,0,0.0,9.9186,12.06492,-3.9024,34.379999999999995
-2.0,0,0.0,10.1625,12.4389,-3.9024,35.64
-1.9,0,0.0,9.36576,12.04866,-3.9024,35.82
-1.6,0,0.0,10.42266,12.08118,-3.64224,38.16
-1.6,0,0.0,9.98364,11.999880000000001,-3.9024,37.08
-1.4,0,0.0,9.96738,12.42264,-3.77232,34.379999999999995
-1.4,0,0.0,9.96738,12.39012,-3.67476,35.64
-1.4,0,0.0,10.01616,11.7885,-3.9024,34.92
-1.3,0,0.0,9.93486,11.6259,-3.70728,36.54
-1.2,0,0.0,9.82104,12.29256,-3.75606,35.82
-1.1,0,0.0,10.01616,12.06492,-3.67476,36.54
-1.1,0,0.0,9.70722,11.65842,-3.69102,34.199999999999996
-0.9,0,0.0,9.9999,12.243780000000001,-3.78858,35.64
-0.6,0,0.0,9.93486,11.52834,-3.9024,36.36
-0.6,0,0.0,9.95112,12.16248,-3.9024,36.54
-0.5,0,0.0,10.1625,12.22752,-3.83736,35.1
-0.5,0,0.0,10.17876,12.39012,-3.9024,33.839999999999996
-0.3,0,0.0,10.048680000000001,11.6259,-3.83736,36.18
-0.2,0,0.0,9.98364,12.14622,-3.9024,34.56
0.0,0,0.0,10.2438,12.1137,-3.62598,37.08
0.0,0,0.0,9.93486,12.08118,-3.80484,35.46
0.1,0,0.0,10.17876,12.243780000000001,-3.70728,34.56
0.3,4.999999999999999,0.0,10.292580000000001,11.52834,-3.9024,37.08
0.3,4.999999999999999,0.0,9.9999,11.59338,-3.8211,34.56
0.3,4.999999999999999,0.0,10.22754,11.999880000000001,-3.9024,37.62
0.5,15.0,13.333333333333332,10.21128,12.14622,-3.86988,34.74
0.9,35.0,31.111111111111107,9.98364,12.5202,-3.9024,34.74
0.9,35.0,31.111111111111107,9.8373,12.243780000000001,-3.85362,34.56
1.3,55.00000000000001,40.00000000000001,9.95112,12.06492,-3.88614,36.54
1.6,70.0,53.33333333333333,10.06494,11.57712,-3.9024,34.92
1.6,70.0,53.33333333333333,10.35762,11.96736,-3.9024,36.54
1.7,75.0,62.22222222222223,9.8373,11.77224,-3.54468,35.46
1.7,75.0,62.22222222222223,9.2682,12.29256,-3.9024,35.28
1.8,80.0,71.11111111111111,9.05682,11.82102,-3.85362,36.54
2.1,90,80,10.048680000000001,11.65842,-3.67476,36.36
2.2,90,80,9.756,11.57712,-3.67476,35.82
2.2,90,80,10.22754,11.7072,-3.70728,34.92
2.3,90,80,10.22754,11.7885,-3.86988,36.9
2.6,90,80,10.0812,12.0324,-3.85362,34.92
2.6,90,80,9.47958,11.96736,-3.77232,36.0
2.6,90,80,10.1625,12.22752,-3.9024,37.26
2.6,90,80,10.12998,12.4389,-3.9024,36.9
2.6,90,80,9.77226,12.09744,-3.62598,35.46
