Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0,0,10.2438,12.78036,-3.9024,36.9
-10,0,0,10.45518,12.71532,-3.78858,37.44
-9.5,0,0,10.3251,12.50394,-3.7398000000000002,40.32
-9.3,0,0,10.17876,12.39012,-3.64224,39.059999999999995
-9.3,0,0,10.34136,12.81288,-3.7398000000000002,38.16
-9.2,0,0,10.12998,12.53646,-3.67476,36.9
-8.8,0,0,10.09746,12.32508,-3.9024,36.72
-8.8,0,0,10.39014,12.53646,-3.83736,38.16
-8.7,0,0,10.50396,12.71532,-3.78858,38.16
-8.6,0,0,10.292580000000001,12.74784,-3.80484,35.64
-8.3,0,0,10.35762,12.50394,-3.9024,36.54
-8.2,0,0,10.11372,12.71532,-3.9024,37.98
-8.2,0,0,10.26006,12.97548,-3.7398000000000002,37.08
-8.2,0,0,9.98364,12.6828,-3.9024,37.62
-7.8,0,0,10.1625,12.8454,-3.88614,37.62
-7.8,0,0,10.3251,12.69906,-3.9024,39.24
-7.8,0,0,10.45518,12.6828,-3.64224,37.26
-7.7,0,0,10.17876,12.8454,-3.83736,39.78
-7.7,0,0,10.06494,12.69906,-3.72354,38.879999999999995
-7.7,0,0,9.756,12.89418,-3.8211,39.059999999999995
-7.3,0,0,10.27632,12.73158,-3.9024,38.879999999999995
-7.3,0,0,10.55274,12.81288,-3.70728,37.44
-7.2,0,0,10.26006,12.6015,-3.72354,36.72
-7.2,0,0,10.42266,12.40638,-3.67476,38.16
-7.2,0,0,10.47144,12.65028,-3.9024,39.78
-6.8,0,0,10.17876,12.65028,-3.69102,36.72
-6.8,0,0,10.30884,12.37386,-3.7398000000000002,38.519999999999996
-6.8,0,0,10.4064,12.87792,-3.9024,39.24
-6.7,0,0,10.21128,12.69906,-3.77232,37.08
-6.4,0,0,10.3251,12.47142,-3.9024,38.879999999999995
-6.4,0,0,10.45518,12.58524,-3.9024,37.08
-6.3,0,0,10.50396,12.66654,-3.8211,36.9
-6.3,0,0,10.60152,12.55272,-3.9024,38.339999999999996
-6.1,0,0,10.292580000000001,12.81288,-3.83736,39.6
-6.1,0,0,10.12998,12.87792,-3.9024,39.24
-6.1,0,0,10.47144,12.65028,-3.9024,37.98
-6.1,0,0,10.26006,12.74784,-3.9024,38.339999999999996
-5.8,0,0,10.03242,12.5202,-3.85362,36.72
-5.8,0,0,10.43892,12.8454,-3.5772,37.98
-5.6,0,0,10.4064,12.74784,-3.9024,37.44
-5.4,0,0,10.27632,12.50394,-3.9024,37.62
-5.4,0,0,10.4064,12.73158,-3.78858,37.8
-5.1,0,0,10.21128,12.66654,-3.9024,41.22
-4.9,0,0,10.63404,12.82914,-3.88614,37.44
-4.9,0,0,10.292580000000001,12.95922,-3.9024,38.519999999999996
-4.9,0,0,10.39014,12.764100000000001,-3.67476,38.339999999999996
-4.7,0,0,10.47144,12.79662,-3.59346,38.339999999999996
-4.7,0,0,10.34136,12.764100000000001,-3.83736,38.699999999999996
-4.6,0,0,10.27632,12.91044,-3.9024,38.879999999999995
-4.5,0,0,10.55274,12.61776,-3.85362,39.78
-4.4,0,0,10.45518,12.50394,-3.9024,39.059999999999995
-4.4,0,0,10.47144,12.6828,-3.9024,38.339999999999996
-4.3,0,0,10.14624,12.6015,-3.9024,38.879999999999995
-4.2,0,0,10.569,12.73158,-3.77232,36.36
-4.0,0,0,10.4877,12.42264,-3.88614,38.699999999999996
-4.0,0,0,10.30884,12.61776,-3.51216,37.44
-3.6,0,0,9.69096,12.71532,-3.9024,36.72
-3.6,0,0,10.35762,12.78036,-3.72354,41.58
-3.5,0,0,10.22754,12.8454,-3.9024,38.519999999999996
-3.4,0,0,10.39014,12.53646,-3.62598,38.16
-3.2,0,0,10.50396,12.78036,-3.83736,37.26
-3.2,0,0,10.3251,12.487680000000001,-3.9024,35.64
-3.0,0,0,10.37388,12.66654,-3.9024,35.64
