Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0,0,10.68282,12.89418,-3.86988,37.98
-10,0,0,10.45518,12.81288,-3.9024,39.42
-10,0.0,0,10.6503,12.53646,-3.9024,39.059999999999995
-10,0.0,0,10.536480000000001,12.97548,-3.86988,40.86
-10,0.0,0,10.55274,13.05678,-3.78858,40.86
-9.7,0.0,0,9.98364,12.73158,-3.9024,38.879999999999995
-9.6,0.0,0,10.39014,12.94296,-3.85362,39.059999999999995
-9.6,0.0,0,10.43892,12.764100000000001,-3.86988,40.5
-9.6,0.0,0,10.50396,12.69906,-3.77232,40.5
-9.6,0.0,0,10.35762,12.63402,-3.88614,39.24
