Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0,0.0,10.68282,12.91044,-3.88614,39.42
-10,0,0.0,10.536480000000001,12.95922,-3.9024,39.059999999999995
-10,0.0,0.0,10.0812,12.86166,-3.56094,37.98
-10,0.0,0.0,10.45518,13.15434,-3.86988,35.1
-10,0.0,0.0,10.61778,12.74784,-3.88614,37.62
-10,0.0,0.0,10.6503,12.65028,-3.9024,37.44
-10,0.0,0.0,10.52022,12.99174,-3.9024,38.519999999999996
-10,0.0,0.0,10.58526,12.99174,-3.70728,36.0
-10,0.0,0.0,10.68282,12.78036,-3.9024,40.32
-10,0.0,0.0,10.35762,13.05678,-3.86988,38.699999999999996
-10,0.0,0.0,10.30884,12.58524,-3.6585,38.699999999999996
-10,0.0,0.0,10.43892,12.86166,-3.77232,40.5
-10,0.0,0.0,10.19502,12.74784,-3.67476,39.24
-9.7,0.0,0.0,10.37388,12.5202,-3.34956,38.699999999999996
-9.6,0.0,0.0,10.22754,12.86166,-3.80484,37.44
-9.4,0.0,0.0,10.569,12.6828,-3.9024,40.14
-9.3,0.0,0.0,10.4064,12.81288,-3.86988,39.78
-9.2,0.0,0.0,10.27632,12.61776,-3.86988,39.6
-9.2,0.0,0.0,10.17876,12.56898,-3.70728,36.9
-8.8,0.0,0.0,10.30884,12.6828,-3.75606,39.059999999999995
-8.6,0.0,0.0,10.569,12.74784,-3.7398000000000002,36.9
-8.5,0.0,0.0,10.17876,12.6015,-3.70728,37.62
-8.5,0.0,0.0,10.34136,12.71532,-3.9024,37.26
-8.3,0.0,0.0,10.19502,12.78036,-3.9024,37.98
-8.3,0.0,0.0,10.2438,12.91044,-3.83736,37.62
-8.1,0.0,0.0,10.4064,12.87792,-3.8211,39.6
-8.1,0.0,0.0,10.4064,12.8454,-3.59346,40.5
-7.9,0.0,0.0,10.4064,12.95922,-3.80484,39.6
-7.9,0.0,0.0,10.58526,12.94296,-3.85362,39.6
-7.8,0.0,0.0,10.569,12.69906,-3.59346,37.98
-7.8,0.0,0.0,10.1625,12.87792,-3.86988,39.059999999999995
-7.7,0.0,0.0,10.55274,12.73158,-3.64224,40.5
-7.6,0.0,0.0,10.3251,12.81288,-3.88614,39.78
-7.6,0.0,0.0,10.45518,12.94296,-3.9024,40.5
-7.5,0.0,0.0,10.42266,12.79662,-3.9024,38.879999999999995
-7.4,0.0,0.0,10.45518,12.8454,-3.7398000000000002,38.879999999999995
-7.1,0.0,0.0,10.01616,12.71532,-3.8211,41.04
-6.9,0.0,0.0,10.43892,12.47142,-3.9024,38.879999999999995
-6.8,0.0,0.0,10.19502,12.78036,-3.9024,39.6
-6.8,0.0,0.0,10.21128,12.74784,-3.7398000000000002,40.5
-6.5,0.0,0.0,10.35762,12.78036,-3.9024,40.32
-6.5,0.0,0.0,10.45518,12.6828,-3.9024,39.42
-6.5,0.0,0.0,10.37388,12.87792,-3.80484,39.24
-6.4,0.0,0.0,10.292580000000001,12.6828,-3.77232,40.5
-6.3,0.0,0.0,10.27632,12.71532,-3.67476,41.04
-6.2,0.0,0.0,10.569,12.86166,-3.70728,41.04
-6.1,0.0,0.0,10.35762,12.66654,-3.9024,40.32
-6.0,0.0,0.0,10.52022,12.91044,-3.67476,38.699999999999996
-6.0,0.0,0.0,10.39014,12.61776,-3.88614,39.059999999999995
-6.0,0.0,0.0,10.27632,12.71532,-3.9024,40.5
-5.6,0.0,0.0,10.22754,12.81288,-3.80484,38.16
-5.6,0.0,0.0,10.3251,12.764100000000001,-3.9024,40.14
-5.4,0.0,0.0,10.39014,12.79662,-3.83736,40.86
-5.3,0.0,0.0,10.12998,12.63402,-3.9024,39.96
-5.3,0.0,0.0,10.27632,12.56898,-3.88614,40.14
-5.2,0.0,0.0,10.4064,12.94296,-3.80484,41.22
-5.1,0.0,0.0,10.30884,12.94296,-3.9024,41.94
-5.1,0.0,0.0,10.19502,12.73158,-3.9024,40.32
-4.9,0.0,0.0,10.14624,12.86166,-3.69102,40.5
-4.7,0.0,0.0,10.4877,12.89418,-3.70728,42.48
-4.5,0.0,0.0,10.4877,12.56898,-3.9024,39.059999999999995
-4.5,0.0,0.0,10.4064,12.79662,-3.9024,41.58
-4.3,0.0,0.0,10.58526,12.74784,-3.9024,40.5
-4.0,0.0,0.0,10.09746,12.764100000000001,-3.78858,43.199999999999996
-4.0,0.0,0.0,10.536480000000001,12.53646,-3.9024,38.699999999999996
-4.0,0.0,0.0,10.14624,12.61776,-3.69102,41.76
-3.9,0.0,0.0,10.30884,12.8454,-3.64224,39.78
-3.9,0.0,0.0,10.42266,12.487680000000001,-3.9024,42.3
-3.9,0.0,0.0,10.536480000000001,12.89418,-3.7398000000000002,37.98
-3.9,0.0,0.0,10.21128,12.56898,-3.85362,40.68
-3.9,0.0,0.0,10.17876,12.55272,-3.9024,40.86
-3.9,0.0,0.0,10.4877,12.82914,-3.69102,42.3
-3.9,0.0,0.0,10.43892,12.66654,-3.75606,41.4
-3.9,0.0,0.0,10.11372,12.6015,-3.83736,39.96
-3.9,0.0,0.0,10.3251,12.82914,-3.9024,40.86
