Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0,0,9.86982,11.69094,-3.9024,32.76
-10,0,0,9.93486,11.73972,-3.9024,33.48
-9.6,0,0,9.86982,11.80476,-3.64224,33.12
-9.4,0,0,9.82104,11.77224,-3.8211,32.58
-9.3,0,0,9.90234,11.93484,-3.9024,32.76
-9.2,0,0,9.73974,11.67468,-3.86988,33.12
-8.9,0,0,9.82104,11.6259,-3.9024,32.58
-8.9,0,0,9.82104,11.7885,-3.9024,32.4
-8.9,0,0,9.86982,11.69094,-3.9024,33.12
-8.6,0,0,9.95112,11.69094,-3.77232,30.779999999999998
-8.6,0,0,9.8373,11.72346,-3.8211,32.4
-8.5,0,0,9.73974,11.755980000000001,-3.9024,32.94
-8.4,0,0,9.98364,11.82102,-3.9024,30.959999999999997
-8.1,0,0,10.03242,11.49582,-3.85362,33.66
-7.9,0,0,9.70722,11.8698,-3.88614,32.76
-7.9,0,0,9.9186,11.67468,-3.62598,31.5
-7.7,0,0,9.804780000000001,11.67468,-3.88614,32.4
-7.7,0,0,9.88608,11.77224,-3.62598,33.839999999999996
-7.7,0,0,9.804780000000001,11.82102,-3.88614,32.04
-7.7,0,0,9.72348,11.60964,-3.72354,32.58
-7.4,0,0,9.60966,11.6259,-3.78858,34.92
-7.3,0,0,9.77226,11.83728,-3.64224,33.12
-7.3,0,0,9.82104,11.90232,-3.75606,32.4
-7.1,0,0,9.88608,11.7072,-3.72354,33.3
-7.1,0,0,9.85356,11.6259,-3.9024,32.4
-7.0,0,0,9.77226,11.69094,-3.75606,31.86
-7.0,0,0,9.72348,11.7072,-3.9024,33.66
-6.8,0,0,9.73974,11.69094,-3.86988,31.86
-6.8,0,0,9.88608,11.83728,-3.9024,34.74
-6.8,0,0,9.73974,11.69094,-3.9024,31.68
-6.7,0,0,9.62592,11.56086,-3.88614,34.92
-6.4,0,0,9.9186,11.80476,-3.83736,33.12
-6.4,0,0,9.85356,11.88606,-3.52842,33.3
-6.4,0,0,9.78852,11.80476,-3.7398000000000002,33.839999999999996
-6.2,0,0,9.9999,11.91858,-3.56094,32.58
-6.2,0,0,9.96738,11.755980000000001,-3.9024,34.199999999999996
-5.8,0,0,9.86982,11.755980000000001,-3.9024,34.199999999999996
-5.8,0,0,9.90234,11.7072,-3.70728,34.74
-5.8,0,0,9.57714,11.91858,-3.75606,33.66
-5.7,0,0,9.9186,11.7885,-3.8211,33.48
-5.6,0,0,9.85356,11.52834,-3.9024,33.12
-5.6,0,0,9.77226,11.47956,-3.9024,33.48
-5.4,0,0,9.98364,11.64216,-3.8211,32.4
-5.4,0,0,9.78852,11.69094,-3.70728,34.92
-5.2,0,0,9.9999,11.77224,-3.9024,32.22
-5.1,0,0,9.86982,11.7885,-3.72354,34.019999999999996
-4.9,0,0,9.77226,11.64216,-3.9024,32.04
-4.6,0,0,9.65844,11.69094,-3.9024,34.019999999999996
-4.6,0,0,9.95112,11.67468,-3.9024,32.4
-4.6,0,0,10.048680000000001,11.60964,-3.9024,33.48
-4.6,0,0,9.77226,11.7885,-3.80484,32.76
-4.4,0,0,10.01616,11.88606,-3.88614,34.56
-4.4,0,0,9.85356,11.60964,-3.59346,32.22
-4.3,0,0,9.95112,12.0324,-3.54468,33.839999999999996
-4.2,0,0,9.90234,11.64216,-3.70728,33.3
-4.2,0,0,9.5934,11.77224,-3.9024,32.4
-3.9,0,0,10.09746,11.67468,-3.75606,34.74
-3.8,0,0,9.54462,11.98362,-3.9024,33.3
-3.7,0,0,10.09746,11.90232,-3.9024,35.28
-3.7,0,0,9.86982,11.67468,-3.60972,33.48
-3.6,0,0,9.82104,11.77224,-3.9024,31.86
-3.6,0,0,9.64218,11.67468,-3.9024,33.12
-3.5,0,0,9.98364,11.512080000000001,-3.85362,32.94
-3.4,0,0,9.77226,11.64216,-3.9024,33.66
-3.3,0,0,9.8373,11.72346,-3.72354,33.66
-3.3,0,0,10.0812,11.83728,-3.83736,33.839999999999996
-3.1,0,0,10.0812,11.64216,-3.75606,32.22
-3.0,0,0,9.9186,11.65842,-3.7398000000000002,32.58
-2.9,0,0,9.93486,11.88606,-3.70728,31.32
-2.6,0,0,10.048680000000001,11.7072,-3.9024,32.58
-2.6,0,0,9.96738,11.83728,-3.75606,32.94
-2.6,0,0,9.73974,11.69094,-3.7398000000000002,32.4
-2.4,0,0,9.77226,11.65842,-3.9024,31.14
-2.4,0,0,10.01616,11.73972,-3.83736,33.839999999999996
-2.4,0,0,9.78852,11.7885,-3.9024,32.94
-2.3,0,0,9.78852,11.9511,-3.86988,33.66
-2.0,0,0,9.85356,11.90232,-3.9024,34.74
-1.9,0,0,9.90234,11.60964,-3.85362,33.3
-1.8,0,0,9.62592,11.67468,-3.70728,32.4
-1.8,0,0,10.11372,11.52834,-3.59346,32.04
-1.5,0,0,10.03242,11.6259,-3.9024,31.68
-1.4,0,0,9.62592,11.85354,-3.78858,31.5
-1.3,0,0,9.9186,11.82102,-3.7398000000000002,33.48
-1.2,0,0,10.01616,11.6259,-3.8211,32.4
-1.0,0,0,9.72348,11.83728,-3.64224,33.12
-0.9,0,0,10.048680000000001,11.88606,-3.7398000000000002,33.48
-0.8,0,0,9.95112,11.69094,-3.88614,31.86
-0.8,0,0,9.98364,11.85354,-3.77232,34.92
-0.8,0,0,9.70722,11.69094,-3.86988,31.86
-0.7,0,0,9.86982,11.64216,-3.9024,32.94
-0.5,0,0,9.756,11.8698,-3.9024,34.199999999999996
-0.5,0,0,9.93486,11.90232,-3.8211,32.4
-0.4,0,0,10.01616,11.57712,-3.9024,34.92
-0.4,0,0,9.98364,11.65842,-3.7398000000000002,32.22
-0.3,0,0,9.82104,11.93484,-3.9024,33.3
-0.3,0,0,9.9999,11.7072,-3.62598,32.58
-0.2,0,0,9.88608,11.7885,-3.86988,32.22
-0.2,0,0,9.78852,11.7885,-3.9024,34.74
-0.1,0,0,9.78852,11.65842,-3.83736,32.22
-0.1,0,0,10.06494,11.69094,-3.75606,31.68
0.0,0,0,9.804780000000001,11.67468,-3.9024,34.92
0.0,0,0,9.86982,11.59338,-3.59346,32.94
0.2,0,0,9.93486,11.64216,-3.60972,31.86
0.3,4.999999999999999,4.444444444444443,9.8373,11.6259,-3.85362,31.86
0.6,20.0,13.333333333333332,9.85356,11.72346,-3.9024,34.74
1.0,40.0,26.66666666666667,9.85356,11.52834,-3.86988,32.58
1.1,45.00000000000001,35.55555555555556,9.9186,11.6259,-3.9024,33.3
1.2,50.0,44.44444444444444,9.88608,12.04866,-3.83736,34.199999999999996
1.3,55.00000000000001,48.88888888888889,9.82104,11.2194,-3.77232,34.56
1.3,55.00000000000001,48.88888888888889,10.01616,11.56086,-3.64224,33.3
1.5,65.0,53.33333333333333,9.96738,11.80476,-3.9024,32.76
1.7,75.0,66.66666666666666,10.01616,11.57712,-3.83736,32.58
1.9,85.0,66.66666666666666,9.90234,11.72346,-3.85362,33.3
2.2,90,80,9.82104,11.41452,-3.9024,31.14
2.5,90,80,9.804780000000001,11.25192,-3.9024,34.379999999999995
2.5,90,80,10.048680000000001,11.34948,-3.86988,33.48
2.5,90,80,9.9999,11.755980000000001,-3.69102,34.74
2.5,90,80,9.77226,11.64216,-3.83736,32.94
2.7,90,80,9.86982,11.67468,-3.9024,32.22
2.8,90,80,9.82104,11.57712,-3.86988,32.4
2.8,90,80,9.73974,11.512080000000001,-3.86988,32.04
2.8,90,80,10.048680000000001,11.72346,-3.70728,32.76
3.1,90,80,9.8373,11.56086,-3.85362,33.839999999999996
3.1,90,80,9.85356,11.7072,-3.77232,33.839999999999996
3.1,90,80,9.96738,11.83728,-3.9024,32.76
3.3,90,80,9.78852,11.82102,-3.8211,31.5
