Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0,0.0,10.42266,12.95922,-3.9024,38.339999999999996
-10,0,0.0,10.61778,12.99174,-3.7398000000000002,36.36
-10,0,0.0,10.6503,13.008000000000001,-3.75606,40.86
-9.7,0,0.0,10.4877,13.008000000000001,-3.78858,39.6
-9.6,0,0.0,10.42266,12.87792,-3.9024,38.339999999999996
-9.3,0,0.0,10.22754,13.26816,-3.70728,41.22
-9.2,0,0.0,10.1625,12.9267,-3.78858,37.8
-8.9,0,0.0,10.60152,12.9267,-3.88614,38.16
-8.9,0,0.0,10.22754,12.71532,-3.9024,39.42
-8.8,0,0.0,10.4877,12.6828,-3.86988,39.6
-8.7,0,0.0,10.4877,13.13808,-3.80484,40.5
-8.5,0,0.0,10.61778,12.53646,-3.83736,36.36
-8.5,0,0.0,10.58526,12.55272,-3.9024,38.879999999999995
-8.5,0,0.0,10.58526,13.13808,-3.88614,39.42
-8.4,0,0.0,10.69908,12.79662,-3.69102,38.879999999999995
-8.3,0,0.0,10.52022,12.6828,-3.8211,38.519999999999996
-8.1,0,0.0,10.35762,13.04052,-3.77232,38.339999999999996
-8.1,0,0.0,10.3251,12.764100000000001,-3.75606,38.519999999999996
-7.8,0,0.0,10.4877,13.02426,-3.9024,39.42
-7.8,0,0.0,10.55274,12.78036,-3.9024,39.78
-7.6,0,0.0,10.61778,12.78036,-3.9024,39.96
-7.5,0,0.0,10.58526,12.39012,-3.67476,38.16
-7.3,0,0.0,10.63404,12.87792,-3.9024,39.6
-7.3,0,0.0,10.71534,12.97548,-3.9024,39.42
-7.3,0,0.0,10.22754,12.63402,-3.9024,38.16
-7.1,0,0.0,10.3251,12.32508,-3.9024,40.5
-7.1,0,0.0,10.55274,13.18686,-3.9024,39.96
-6.8,0,0.0,10.14624,13.15434,-3.83736,40.5
-6.8,0,0.0,10.58526,12.6828,-3.70728,38.879999999999995
-6.7,0,0.0,10.61778,12.82914,-3.80484,38.699999999999996
-6.6,0,0.0,10.4877,13.008000000000001,-3.8211,39.24
-6.5,0,0.0,10.536480000000001,12.91044,-3.75606,38.339999999999996
-6.5,0,0.0,10.66656,12.63402,-3.80484,39.6
-6.5,0,0.0,10.68282,12.71532,-3.9024,39.96
-6.4,0,0.0,10.4877,12.87792,-3.83736,40.32
-6.1,0,0.0,10.58526,13.0893,-3.9024,41.04
-6.0,0,0.0,10.55274,12.79662,-3.9024,36.72
-6.0,0,0.0,10.43892,12.37386,-3.80484,37.8
-5.9,0,0.0,10.47144,12.53646,-3.77232,39.42
-5.9,0,0.0,10.569,13.21938,-3.9024,39.059999999999995
-5.9,0,0.0,10.30884,13.05678,-3.9024,39.6
-5.5,0,0.0,10.58526,12.55272,-3.88614,41.04
-5.5,0,0.0,10.4064,12.91044,-3.9024,36.18
-5.2,0,0.0,10.4877,12.56898,-3.9024,39.24
-5.1,0,0.0,9.98364,13.12182,-3.8211,38.519999999999996
-5.1,0,0.0,10.4064,13.04052,-3.67476,39.42
-5.1,0,0.0,10.71534,12.53646,-3.77232,37.44
-5.0,0,0.0,10.4064,12.94296,-3.9024,39.78
-4.7,0,0.0,10.09746,12.30882,-3.77232,39.42
-4.6,0,0.0,9.93486,12.1137,-3.8211,37.26
-4.5,0,0.0,10.4064,12.8454,-3.88614,37.08
-4.5,0,0.0,10.50396,12.89418,-3.88614,39.96
-4.5,0,0.0,10.536480000000001,13.02426,-3.9024,36.72
-4.3,0,0.0,10.42266,12.94296,-3.9024,36.9
-4.3,0,0.0,10.35762,12.81288,-3.9024,39.6
-4.1,0,0.0,10.61778,12.37386,-3.9024,39.059999999999995
-4.0,0,0.0,10.55274,12.87792,-3.69102,42.48
-3.9,0,0.0,10.01616,12.53646,-3.85362,39.78
