Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0.0,0.0,10.34136,12.73158,-3.9024,37.98
-10,0.0,0.0,10.47144,12.69906,-3.67476,40.14
-10,0.0,0.0,10.37388,12.87792,-3.9024,41.04
-9.5,0.0,0.0,10.34136,12.74784,-3.69102,42.48
-9.4,0.0,0.0,10.43892,12.69906,-3.86988,40.86
-9.4,0.0,0.0,10.4064,12.91044,-3.83736,41.04
-9.3,0.0,0.0,10.42266,12.69906,-3.9024,40.86
-9.3,0.0,0.0,10.39014,12.79662,-3.9024,41.04
-9.1,0.0,0.0,10.42266,12.53646,-3.60972,39.96
-9.1,0.0,0.0,10.30884,12.764100000000001,-3.70728,41.76
-8.9,0.0,0.0,10.45518,12.91044,-3.9024,41.58
-8.8,0.0,0.0,10.45518,12.8454,-3.83736,41.04
-8.7,0.0,0.0,10.39014,12.73158,-3.86988,40.68
-8.5,0.0,0.0,10.19502,12.47142,-3.86988,39.6
-8.4,0.0,0.0,10.47144,12.63402,-3.9024,39.96
-8.3,0.0,0.0,10.4877,12.82914,-3.9024,39.6
-8.1,0.0,0.0,10.39014,12.47142,-3.9024,39.42
-8.1,0.0,0.0,10.569,12.5202,-3.9024,38.339999999999996
-7.9,0.0,0.0,10.39014,13.05678,-3.77232,38.519999999999996
-7.8,0.0,0.0,10.27632,12.71532,-3.8211,37.8
-7.7,0.0,0.0,10.17876,12.81288,-3.9024,38.16
-7.7,0.0,0.0,10.3251,12.86166,-3.9024,38.879999999999995
-7.6,0.0,0.0,10.12998,12.78036,-3.9024,41.58
-7.4,0.0,0.0,10.26006,12.66654,-3.59346,38.339999999999996
-7.4,0.0,0.0,10.11372,12.86166,-3.9024,39.24
-7.4,0.0,0.0,10.12998,12.73158,-3.9024,42.12
-7.2,0.0,0.0,10.39014,12.78036,-3.67476,38.879999999999995
-7.0,0.0,0.0,10.35762,12.71532,-3.9024,39.6
-7.0,0.0,0.0,10.4877,12.71532,-3.64224,37.62
-6.8,0.0,0.0,10.37388,12.82914,-3.9024,40.86
-6.8,0.0,0.0,10.09746,12.8454,-3.88614,41.22
-6.8,0.0,0.0,10.63404,12.81288,-3.77232,40.68
-6.5,0.0,0.0,10.3251,12.764100000000001,-3.9024,39.24
-6.4,0.0,0.0,10.42266,12.87792,-3.9024,40.68
-6.4,0.0,0.0,10.61778,12.89418,-3.9024,41.04
-6.2,0.0,0.0,10.60152,12.86166,-3.8211,42.12
-6.0,0.0,0.0,10.30884,13.02426,-3.9024,38.879999999999995
-6.0,0.0,0.0,10.52022,12.764100000000001,-3.77232,38.339999999999996
-6.0,0.0,0.0,10.27632,12.97548,-3.86988,39.24
-5.8,0.0,0.0,10.43892,12.53646,-3.9024,40.14
-5.8,0.0,0.0,10.47144,12.82914,-3.86988,40.68
-5.7,0.0,0.0,10.39014,12.81288,-3.9024,39.78
-5.6,0.0,0.0,10.45518,12.45516,-3.70728,37.98
-5.4,0.0,0.0,10.536480000000001,12.8454,-3.9024,40.14
-5.4,0.0,0.0,10.26006,12.8454,-3.7398000000000002,41.04
-5.2,0.0,0.0,10.45518,12.65028,-3.9024,40.32
-5.1,0.0,0.0,10.34136,12.69906,-3.75606,39.96
-4.8,0.0,0.0,10.4877,12.91044,-3.9024,40.5
-4.8,0.0,0.0,10.61778,12.89418,-3.9024,40.14
-4.7,0.0,0.0,10.35762,12.91044,-3.80484,40.68
-4.7,0.0,0.0,10.45518,12.764100000000001,-3.9024,38.519999999999996
-4.4,0.0,0.0,10.4877,12.79662,-3.62598,38.16
-4.3,0.0,0.0,10.536480000000001,12.764100000000001,-3.80484,41.22
-4.3,0.0,0.0,10.45518,12.65028,-3.67476,40.14
-4.3,0.0,0.0,9.90234,12.69906,-3.9024,39.96
-4.0,0.0,0.0,10.50396,12.764100000000001,-3.9024,39.6
-3.9,0.0,0.0,10.42266,13.008000000000001,-3.9024,38.339999999999996
-3.9,0.0,0.0,10.42266,12.6828,-3.9024,39.24
-3.9,0.0,0.0,10.22754,12.6015,-3.88614,38.519999999999996
-3.8,0.0,0.0,10.569,12.5202,-3.69102,41.04
-3.5,0.0,0.0,10.47144,12.66654,-3.9024,38.16
-3.5,0.0,0.0,10.37388,12.86166,-3.88614,38.519999999999996
-3.5,0.0,0.0,10.43892,12.61776,-3.75606,40.32
-3.5,0.0,0.0,10.3251,12.86166,-3.9024,40.32
-3.4,0.0,0.0,10.58526,12.94296,-3.7398000000000002,40.32
-3.3,0.0,0.0,10.34136,12.89418,-3.70728,41.4
-3.3,0.0,0.0,10.30884,12.50394,-3.85362,39.42
-3.2,0.0,0.0,10.4877,12.73158,-3.70728,40.5
-3.0,0.0,0.0,10.47144,12.79662,-3.7398000000000002,39.96
-3.0,0.0,0.0,10.26006,12.82914,-3.69102,42.12
-2.7,0.0,0.0,10.14624,12.87792,-3.83736,40.14
-2.6,0.0,0.0,10.4877,12.487680000000001,-3.67476,41.58
-2.5,0.0,0.0,10.569,12.66654,-3.9024,41.22
-2.4,0.0,0.0,10.536480000000001,12.87792,-3.9024,39.059999999999995
-2.4,0.0,0.0,10.3251,12.79662,-3.8211,40.86
-2.4,0.0,0.0,9.95112,12.66654,-3.9024,38.16
-2.0,0.0,0.0,10.30884,12.87792,-3.77232,39.6
-1.9,0.0,0.0,10.47144,12.78036,-3.80484,39.24
-1.8,0.0,0.0,10.27632,12.94296,-3.9024,39.78
-1.5,0.0,0.0,10.45518,12.66654,-3.88614,39.24
-1.5,0.0,0.0,10.45518,12.8454,-3.59346,40.14
-1.5,0.0,0.0,10.43892,12.6828,-3.9024,41.04
-1.5,0.0,0.0,10.536480000000001,12.81288,-3.9024,37.44
-1.2,0.0,0.0,10.536480000000001,12.4389,-3.86988,38.879999999999995
-1.0,0.0,0.0,10.39014,12.73158,-3.9024,39.24
-1.0,0.0,0.0,10.09746,12.71532,-3.9024,40.86
-1.0,0.0,0.0,10.292580000000001,12.32508,-3.9024,40.14
-1.0,0.0,0.0,10.4877,13.10556,-3.9024,40.32
-0.8,0.0,0.0,10.048680000000001,13.05678,-3.9024,41.22
-0.8,0.0,0.0,10.55274,13.05678,-3.7398000000000002,40.32
-0.6,0.0,0.0,10.21128,12.65028,-3.77232,39.78
-0.5,0.0,0.0,10.27632,12.8454,-3.8211,39.96
-0.5,0.0,0.0,10.34136,12.9267,-3.69102,39.6
-0.4,0.0,0.0,10.35762,12.87792,-3.9024,38.519999999999996
-0.4,0.0,0.0,10.55274,12.6015,-3.85362,41.58
-0.3,0.0,0.0,10.21128,12.53646,-3.7398000000000002,37.62
-0.1,0.0,0.0,10.61778,12.87792,-3.9024,37.98
