Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0,0.0,10.35762,12.82914,-3.9024,37.44
-10,0,0.0,10.39014,12.764100000000001,-3.9024,37.62
-10,0,0.0,10.4877,12.82914,-3.62598,36.36
-9.7,0,0.0,10.26006,12.30882,-3.56094,36.0
-9.6,0,0.0,10.39014,12.3576,-3.9024,37.62
-9.5,0,0.0,10.03242,12.71532,-3.9024,37.08
-9.2,0,0.0,10.569,12.87792,-3.64224,38.519999999999996
-9.2,0,0.0,10.27632,12.79662,-3.77232,36.54
-9.1,0,0.0,10.39014,12.29256,-3.9024,38.699999999999996
-8.9,0,0.0,10.06494,12.63402,-3.7398000000000002,37.44
-8.8,0,0.0,10.17876,12.42264,-3.9024,37.08
-8.5,0,0.0,10.58526,12.87792,-3.80484,37.44
-8.4,0,0.0,10.21128,12.81288,-3.9024,36.36
-8.4,0,0.0,9.90234,12.78036,-3.85362,34.74
-8.3,0,0.0,10.3251,12.94296,-3.9024,37.08
-8.0,0,0.0,10.292580000000001,12.82914,-3.77232,38.699999999999996
-8.0,0,0.0,10.06494,12.9267,-3.9024,37.44
-7.7,0,0.0,10.58526,12.6015,-3.78858,37.44
-7.6,0,0.0,10.21128,12.89418,-3.9024,36.36
-7.4,0,0.0,10.60152,12.73158,-3.69102,37.98
-7.4,0,0.0,10.55274,12.99174,-3.88614,34.92
-7.4,0,0.0,9.756,12.94296,-3.9024,37.62
-7.4,0,0.0,10.58526,12.32508,-3.78858,35.46
-7.2,0,0.0,10.52022,12.39012,-3.9024,36.18
-7.2,0,0.0,10.50396,12.73158,-3.9024,35.82
-6.9,0,0.0,10.09746,13.02426,-3.9024,35.82
-6.8,0,0.0,10.09746,12.99174,-3.9024,36.54
-6.7,0,0.0,10.60152,12.82914,-3.9024,36.72
-6.7,0,0.0,10.12998,12.47142,-3.9024,36.0
-6.7,0,0.0,10.2438,12.8454,-3.80484,35.46
-6.5,0,0.0,10.63404,12.97548,-3.9024,34.92
-6.5,0,0.0,10.63404,12.45516,-3.9024,37.62
-6.5,0,0.0,10.42266,13.05678,-3.60972,38.519999999999996
-6.4,0,0.0,10.39014,12.30882,-3.83736,38.339999999999996
-6.4,0,0.0,10.45518,12.82914,-3.9024,36.9
-6.3,0,0.0,10.52022,12.73158,-3.9024,38.519999999999996
-6.1,0,0.0,10.52022,12.50394,-3.86988,34.199999999999996
