Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0,0.0,10.50396,12.8454,-3.77232,38.339999999999996
-10,0,0.0,10.569,13.1706,-3.9024,35.82
-10,0,0.0,10.536480000000001,12.55272,-3.86988,35.64
-9.7,0,0.0,10.01616,12.86166,-3.83736,36.0
-9.5,0,0.0,10.22754,12.82914,-3.9024,34.199999999999996
-9.5,0,0.0,10.3251,12.89418,-3.75606,36.54
-9.2,0,0.0,10.50396,12.86166,-3.9024,35.64
-9.1,0,0.0,9.93486,12.26004,-3.83736,36.54
-9.0,0,0.0,10.26006,13.10556,-3.9024,37.62
-9.0,0,0.0,10.4064,12.66654,-3.83736,36.54
-8.9,0,0.0,10.14624,12.65028,-3.83736,37.44
-8.8,0,0.0,10.50396,13.05678,-3.83736,37.26
-8.7,0,0.0,10.39014,12.6828,-3.9024,35.28
-8.6,0,0.0,10.30884,12.39012,-3.69102,36.9
-8.6,0,0.0,9.804780000000001,12.40638,-3.9024,35.46
-8.3,0,0.0,10.22754,13.008000000000001,-3.83736,37.62
-8.3,0,0.0,10.39014,12.71532,-3.8211,38.16
-8.1,0,0.0,9.9186,12.65028,-3.67476,36.36
-8.1,0,0.0,10.4877,12.94296,-3.9024,37.44
-7.9,0,0.0,10.536480000000001,12.74784,-3.9024,37.62
-7.9,0,0.0,9.93486,12.40638,-3.69102,36.36
-7.8,0,0.0,10.292580000000001,12.6828,-3.78858,36.0
-7.5,0,0.0,9.804780000000001,12.6828,-3.9024,37.98
-7.3,0,0.0,10.4064,12.9267,-3.67476,35.64
-7.3,0,0.0,10.55274,12.8454,-3.88614,36.36
-7.1,0,0.0,10.292580000000001,12.82914,-3.83736,36.54
-7.0,0,0.0,10.3251,12.9267,-3.80484,36.36
-7.0,0,0.0,10.42266,12.8454,-3.70728,36.54
-6.8,0,0.0,9.98364,13.1706,-3.88614,37.8
