Timestamp,ServoFuel,ServoOxidizer,PressureFuel,PressureOxidizer,PressureChamber,TemperatureFuel
-10,0,0,10.52022,12.79662,-3.9024,40.68
-10,0.0,0.0,10.21128,12.71532,-3.9024,39.6
-10,0.0,0.0,10.52022,12.764100000000001,-3.70728,37.44
-10,0.0,0.0,10.52022,12.6828,-3.80484,37.44
-10,0.0,0.0,10.569,12.94296,-3.9024,38.16
-10,0.0,0.0,10.4877,12.764100000000001,-3.9024,39.42
-10,0.0,0.0,10.22754,12.487680000000001,-3.9024,36.54
-10,0.0,0.0,10.27632,12.63402,-3.9024,36.36
-9.5,0.0,0.0,10.39014,12.65028,-3.9024,37.08
-9.3,0.0,0.0,10.42266,12.95922,-3.9024,36.72
-9.3,0.0,0.0,10.4877,12.58524,-3.9024,38.519999999999996
-9.1,0.0,0.0,10.30884,12.73158,-3.9024,36.36
-9.0,0.0,0.0,10.45518,12.89418,-3.7398000000000002,34.74
-8.9,0.0,0.0,10.52022,12.86166,-3.77232,36.0
-8.7,0.0,0.0,10.536480000000001,12.79662,-3.85362,36.72
-8.5,0.0,0.0,10.34136,12.81288,-3.83736,35.82
-8.3,0.0,0.0,10.4877,12.9267,-3.7398000000000002,36.18
-8.2,0.0,0.0,10.35762,12.81288,-3.75606,36.54
-8.2,0.0,0.0,10.4064,12.94296,-3.85362,36.36
-8.2,0.0,0.0,10.39014,12.764100000000001,-3.9024,38.879999999999995
-8.1,0.0,0.0,10.58526,12.89418,-3.9024,36.36
-8.0,0.0,0.0,10.45518,13.02426,-3.9024,35.64
-8.0,0.0,0.0,10.26006,12.86166,-3.77232,36.54
-7.8,0.0,0.0,10.47144,12.74784,-3.88614,36.72
-7.7,0.0,0.0,10.536480000000001,12.91044,-3.56094,35.1
-7.7,0.0,0.0,10.52022,13.04052,-3.70728,36.72
-7.6,0.0,0.0,10.4877,12.39012,-3.85362,36.9
-7.4,0.0,0.0,10.34136,12.82914,-3.9024,37.44
-7.4,0.0,0.0,10.47144,12.91044,-3.56094,38.879999999999995
-7.2,0.0,0.0,10.45518,12.82914,-3.72354,34.56
-7.2,0.0,0.0,10.60152,12.87792,-3.8211,35.64
-7.0,0.0,0.0,10.50396,12.78036,-3.83736,37.8
-7.0,0.0,0.0,10.4877,12.8454,-3.9024,35.46
-7.0,0.0,0.0,10.63404,13.05678,-3.80484,35.28
-6.8,0.0,0.0,10.45518,12.81288,-3.5772,35.46
-6.8,0.0,0.0,10.58526,12.94296,-3.9024,38.16
-6.5,0.0,0.0,10.50396,12.91044,-3.9024,35.28
-6.5,0.0,0.0,10.536480000000001,12.99174,-3.9024,38.879999999999995
-6.4,0.0,0.0,10.50396,12.95922,-3.69102,35.28
-6.4,0.0,0.0,10.34136,12.95922,-3.9024,36.54
-6.2,0.0,0.0,10.30884,12.95922,-3.9024,37.8
-6.1,0.0,0.0,10.4064,13.07304,-3.86988,38.339999999999996
-6.1,0.0,0.0,10.27632,12.79662,-3.69102,36.54
-6.1,0.0,0.0,10.39014,12.87792,-3.9024,38.519999999999996
-5.9,0.0,0.0,10.39014,12.8454,-3.9024,36.18
-5.8,0.0,0.0,10.569,12.71532,-3.60972,35.28
-5.5,0.0,0.0,10.63404,12.78036,-3.86988,36.54
-5.5,0.0,0.0,10.4877,12.94296,-3.8211,38.16
-5.2,0.0,0.0,10.35762,12.9267,-3.9024,37.44
-5.2,0.0,0.0,10.39014,12.82914,-3.85362,37.98
-5.1,0.0,0.0,10.50396,12.79662,-3.85362,36.36
-5.1,0.0,0.0,10.55274,12.95922,-3.9024,36.72
-5.1,0.0,0.0,10.569,13.251900000000001,-3.9024,36.9
-4.9,0.0,0.0,10.37388,12.42264,-3.9024,36.18
-4.9,0.0,0.0,10.536480000000001,13.1706,-3.83736,36.18
-4.8,0.0,0.0,10.58526,12.82914,-3.86988,36.36
